date,caudal_chosica_m3s,caudal_sheque_m3s,caudal_tamboraque_m3s,volumen_chosica_mmc,volumen_sheque_mmc,volumen_tamboraque_mmc
1966-05-01,38.696582754481696,13.346172099812181,9.458831886337663,103.64492724960378,35.74638735213695,25.334535324366797
1966-06-01,16.85801650879991,21.680521204567633,11.963297635096604,43.69597879080936,56.1959109622393,31.008867470170397
1966-07-01,39.30179407605753,13.881889503885914,20.298657745872728,105.26592525331249,37.18125284720803,54.36792490654552
1966-08-01,21.82096494749166,11.260025764600131,9.370355470825404,58.44527251536166,30.15885300790499,25.09756009305876
1966-09-01,17.60206371941118,16.134413669067612,23.321724452877838,45.62454916071378,41.82040023022326,60.449909781859354
1966-10-01,52.95542149013333,9.84232990045109,16.912637486251537,141.83580091917312,26.361696405368196,45.29880824317611
1966-11-01,53.625281322982374,7.213813249738623,16.650558391879663,138.99672918917034,18.69820394332251,43.15824735175209
1966-12-01,47.33589392465844,8.062075550570388,18.663340123871315,126.78445828780517,21.593463154647726,49.987890187776934
1967-01-01,27.184550766934827,8.048733423324359,22.844257386652686,72.81110077415823,21.557727601031964,61.18605898441056
1967-02-01,18.906884560255357,8.43044309619671,14.260565742239475,45.73953512816976,20.39492793831908,34.499160643625736
1967-03-01,42.36932106048627,8.221234762390562,20.204290746063144,113.48198952840643,22.01975518758688,54.115172334255526
1967-04-01,32.606099749584054,16.253995916851434,18.18317535192424,84.51501055092186,42.130357416478915,47.13079051218763
1967-05-01,19.881529393791155,8.910081350386317,12.806508863049583,53.25068832833023,23.864761888874714,34.300953338792006
1967-06-01,34.80707640445081,11.530676533181811,23.815339754392845,90.2199420403365,29.887513574007258,61.72936064338626
1967-07-01,16.375540844608736,20.348614558496187,22.353668388924707,43.86024859820004,54.50172923347619,59.872065412895935
1967-08-01,51.372816083151285,13.583386244205958,19.852133023851657,137.5969505971124,36.38174171648124,53.17195309108427
1967-09-01,25.351199264000677,16.680923816336435,23.310471123696352,65.71030849228976,43.236954531944036,60.42074115262095
1967-10-01,41.50089137415928,8.757117939226077,23.611295617276443,111.15598745654823,23.45506468842313,63.240494181313224
1967-11-01,27.46844304357644,9.076624300938732,20.750533580870627,71.19820436895013,23.526610188033192,53.78538304161666
1967-12-01,35.80272084711243,6.653897860263662,23.066239910546095,95.89400751690594,17.82180002893019,61.78061697640666
1968-01-01,36.86841117373119,8.702961009154633,20.554486310047103,98.74835248772162,23.310010766919767,55.05313613283017
1968-02-01,22.394178221021082,10.457445424511338,20.242533891685408,56.11085295059043,26.202175255655607,50.71969291900696
1968-03-01,53.783385110582344,8.832167748427949,19.135004807873315,144.05341868018374,23.65607809738942,51.251196877407885
1968-04-01,46.00531293444458,7.41924054011289,21.548899512037544,119.24577112608037,19.230671479972607,55.85474753520131
1968-05-01,52.579957662567566,7.930173937609613,10.854891895275326,140.83015860342098,21.240177874493586,29.07374245230543
1968-06-01,50.79309401710595,13.372460288523612,23.85567366558071,131.65569969233863,34.66141706785321,61.8339061411852
1968-07-01,38.915999152443405,9.30133949449268,23.693183499414175,104.23261212990442,24.912707702049193,63.459822684830925
1968-08-01,51.87496940092467,11.828317776769207,8.526451094622065,138.94191804343663,31.680966333298645,22.837246611835738
1968-09-01,18.53970008207678,14.05467633367771,22.86470151016573,48.05490261274302,36.429721056892625,59.26530631434957
1968-10-01,22.83931449676581,17.046317258069845,10.319657614522013,61.17281994813754,45.65685614401427,27.640170954735762
1968-11-01,16.80909155642152,6.628994237457583,14.032139376664555,43.569165314244586,17.182353063490055,36.37130526431452
1968-12-01,28.013213230530575,18.790566382544682,21.38314861324894,75.03059031665309,50.32865299900767,57.27262524572596
1969-01-01,30.54709158757928,16.046406231854526,10.893678128869547,81.81733010817234,42.978694451399164,29.177627500364196
1969-02-01,25.853961270955836,7.3081445111819505,22.72340643414312,62.54590310669636,17.679863201451376,54.972464845479024
1969-03-01,48.14950036607718,19.977257985708434,22.978415203239354,128.96362178050111,53.50708778892147,61.54538728035629
1969-04-01,29.270133067743572,20.73395840850901,17.134419207695053,75.86818491159134,53.742420194855356,44.412414586345584
1969-05-01,26.23738038749523,6.97724735767782,8.114945690903005,70.27419962986723,18.68785932280427,21.735070538514606
1969-06-01,36.707843326329936,10.43004237035526,13.16668639714843,95.1467299018472,27.034669823960833,34.12805114140873
1969-07-01,20.636968998990504,18.89922047668898,19.104684530763357,55.27405776689616,50.619672124763774,51.16998704719657
1969-08-01,47.08787923016159,17.972155046138532,25.661351204493624,126.1201757300648,48.13662007557745,68.73136306611572
1969-09-01,17.982025747190832,8.952336309702037,19.37264348630003,46.60941073671863,23.204455714747677,50.213891916489686
1969-10-01,54.47547746402069,9.349589173387365,12.676464459154875,145.90711883963303,25.04193964200072,33.95264240740041
1969-11-01,45.889790771866295,11.927553644662112,19.412102655793007,118.94633768067744,30.916219046964194,50.31617008381548
1969-12-01,22.948627261366894,13.752367763056341,17.7197368348854,61.465603256845085,36.8343418165701,47.46054313855705
1970-01-01,15.220884684944096,15.892076344484735,22.037217112720583,40.76761754015426,42.56533728106792,59.02448231471081
1970-02-01,47.618457138193364,11.902618233116359,9.925651498885252,115.1985715087174,28.794814029555095,24.012136106103195
1970-03-01,43.274293753904686,13.400555458130366,21.698502245036504,115.90586839045831,35.89204773905637,58.117268413105776
1970-04-01,44.160286721639494,17.959535010140105,17.742798416169983,114.46346318248956,46.551114746283154,45.98933349471259
1970-05-01,45.85081386743783,6.586931246249566,25.333856069461902,122.80681986254548,17.64243664995484,67.85420009644675
1970-06-01,17.961786069363615,10.038991109504332,14.15369898869635,46.5569494917905,26.021064955835225,36.68638777870094
1970-07-01,29.338629141770905,17.41359337415284,19.387194076411067,78.58058429331919,46.64056849333096,51.9266606142594
1970-08-01,19.63476238100519,20.32330940299519,24.776505899180314,52.5897475612843,54.433951904982315,66.36139340036456
1970-09-01,49.52413703502374,14.186839073850658,9.845175103832226,128.36656319478155,36.7722868794209,25.51869386913313
1970-10-01,39.93192507310232,14.51381576424505,24.87011277025612,106.95366811579726,38.87380414295394,66.61211004385399
1970-11-01,28.235920994105967,7.714752181436417,20.38194300141464,73.18750721672266,19.99663765428319,52.82999625966675
1970-12-01,17.542334011440946,13.158597869175274,9.221067063893095,46.98538741624343,35.24398853279906,24.697706023931264
1971-01-01,27.439292868626488,14.52187626328037,13.417344205042692,73.4934020193292,38.895393383570145,35.937014718786344
1971-02-01,28.007332881069882,9.879528058155675,20.747097595615067,67.75533970588427,23.90055427829021,50.19137850331197
1971-03-01,44.18424713352256,10.307891695190095,9.212310826437891,118.34308752242683,27.60865711639715,24.674253317531246
1971-04-01,40.502298854208526,12.036546609673962,18.47906828317292,104.9819586301085,31.19872881227491,47.89774498998421
1971-05-01,50.48850970305306,6.321139164443622,14.225895025153221,135.22842438865734,16.930539138045795,38.10263723537038
1971-06-01,33.88859700647797,11.153266649330853,19.17647931981459,87.83924344079091,28.90926715506557,49.70543439695942
1971-07-01,19.78376983753207,9.383168111944714,8.82335660862523,52.98884913284589,25.131877471032723,23.63247834054182
1971-08-01,43.5297914889198,11.239957634846634,23.687662510742772,116.5901935239228,30.105102529173227,63.44503526877344
1971-09-01,45.4314019446759,7.9161941091080195,25.522801445193146,117.75819384059993,20.518775130807985,66.15510134594064
1971-10-01,37.45108790277985,20.24843649183832,25.439801395142446,100.30899383880553,54.233412299739754,68.13796405674952
1971-11-01,45.83868719818244,15.497479256864779,21.493732971372644,118.81387721768888,40.16946623379351,55.71175586179789
1971-12-01,34.75182385457563,16.865637106311834,10.341552322351376,93.07928501209538,45.17292242554561,27.698813740185923
1972-01-01,35.90931317527976,18.626739817717414,21.648737526722407,96.17950440866932,49.889859927774324,57.9839785915733
1972-02-01,32.101640734341984,13.975075182864916,8.442564496258427,80.43387102396728,35.01594837818633,21.153689601825114
1972-03-01,16.016765069763807,7.390724609398779,8.39822392752195,42.89930356285539,19.79531679381369,22.493802967474792
1972-04-01,19.315657079732176,14.593704669096764,13.824983944691741,50.0661831506658,37.826882502298815,35.83435838464099
1972-05-01,16.25716742746937,15.389457888334066,16.795577427283984,43.54319723773396,41.219124008113965,44.98527458123742
1972-06-01,40.45641645055122,17.92703158694928,21.867333520540278,104.86303143982877,46.466865873372534,56.6801284852404
1972-07-01,27.574239243053068,12.90655273967487,20.299316778917095,73.85484238859333,34.56891085794518,54.36969006065156
1972-08-01,35.34282764658811,8.04128484472902,16.02624871478147,94.6622295686216,21.537777328122207,42.92470455767069
1972-09-01,51.30265895704372,10.540414492779592,12.925279993069985,132.97649201665732,27.3207543652847,33.50232574203741
1972-10-01,24.971689165955,11.809316742378162,25.9482410028388,66.88417226209387,31.63007396278567,69.49976870200344
1972-11-01,31.415316921425188,16.33467586130562,15.671263440247513,81.42850146033409,42.33947983250417,40.619914837121556
1972-12-01,45.22204554172195,15.13245287470259,16.12496643793416,121.12272677894806,40.53076177960342,43.18911010736285
1973-01-01,24.1519266196649,11.69754761436554,10.945228781450044,64.68852025811046,31.330711530316663,29.3157007682358
1973-02-01,18.07919639315172,21.784243980687677,22.30657187749873,43.73719191431264,52.70044303807963,53.96405868604493
1973-03-01,26.590058116550722,15.692397109710194,20.486280064066797,71.21881165936945,42.03051641864778,54.87045252359651
1973-04-01,21.448851490160177,9.795628667775912,11.973853030197688,55.59542306249518,25.390269506875164,31.036227054272405
1973-05-01,52.18790609370292,7.62851956192646,9.482858821085168,139.7800876813739,20.43222679466383,25.39888906639451
1973-06-01,47.32481518257668,8.445746226949312,20.248987437344837,122.66592095323875,21.89137422025262,52.48537543759782
1973-07-01,40.33615026041694,9.93532365415213,19.781201857060434,108.03634485750075,26.610770875281066,52.981971053950666
1973-08-01,49.85842360750871,8.57090197215289,12.918671485967767,133.54080179035134,22.9563038422143,34.601369708016065
1973-09-01,47.14688307596458,8.985072384820892,25.115544120507387,122.2047209329002,23.289307621455755,65.09949036035515
1973-10-01,22.462802355441433,10.561522699101554,10.719042052056205,60.16436982881433,28.2879823972736,28.70988223222734
1973-11-01,50.70235993959911,8.773977524716077,15.782026418766835,131.42051696344092,22.74214974406407,40.90701247744364
1973-12-01,36.57368967662603,20.348246794022803,24.98508656301678,97.95897042987515,54.50074421311068,66.92005585038414
1974-01-01,47.2976062065625,7.283739930586275,15.5550917046702,126.681908463657,19.508769030082277,41.662757621788664
1974-02-01,50.84365199693973,14.392182233124075,19.493467057953538,123.00096291099659,34.81756725837376,47.15859550660121
1974-03-01,27.720138998874553,12.566349231834584,15.156699163330297,74.2456202945856,33.65770978254575,40.595703039063864
1974-04-01,19.402076981107072,21.718057870537702,12.93587364227606,50.29018353502953,56.29320600043373,33.529784480779554
1974-05-01,24.117406501677667,7.7926224346888375,25.71159766327691,64.59606157409345,20.87175992907058,68.86594318132086
1974-06-01,32.084311545050255,12.365689584731866,15.368012113670774,83.16253552477026,32.051867403625,39.83388739863465
1974-07-01,47.72059063689972,21.5115269324059,24.09378566622442,127.81482996187222,57.61647373575597,64.53279552841549
1974-08-01,49.429223330253734,19.848114014303682,12.13918290603955,132.3912317677516,53.161188575910984,32.513587495536335
1974-09-01,15.278085221247629,19.073153135188477,11.835884672451499,39.600796893473856,49.43761292640853,30.678613070994285
1974-10-01,35.42989210310263,10.126445232719037,8.560413491921205,94.89542300895009,27.12267091131467,22.928211496761755
1974-11-01,31.69644012595116,8.734201398241053,19.730002856765932,82.1571728064654,22.63905002424081,51.1401674047373
1974-12-01,23.88431241882921,16.698291518790896,14.633474187027701,63.971742382592154,44.72470400392953,39.194297262534995
1975-01-01,19.794614693347313,20.870015826041374,23.558448497113467,53.017895994661444,55.89825038846922,63.098948454668715
1975-02-01,28.504606856145116,14.908206288222877,16.51777832044803,68.95834490638626,36.06593265246879,39.95980931282788
1975-03-01,52.71638815650077,15.145803031518398,25.42748170246499,141.1955740383717,40.56651883961888,68.10496699188224
1975-04-01,27.928117280830207,10.479665498564547,11.33945928265618,72.3896799919119,27.163292972279308,29.391878460644822
1975-05-01,35.75162486973464,18.31188693107099,23.635217023200994,95.75715205109728,49.04655795618054,63.30456527494154
1975-06-01,43.12075835580711,8.992699976920374,21.97874335025135,111.76900565825204,23.30907834017761,56.968902763851496
1975-07-01,29.54518409517176,11.178867782467899,21.876593203592936,79.13382108050804,29.941479468562022,58.59426723650332
1975-08-01,53.87128330883843,12.806983017862668,23.20609810610398,144.28884521439284,34.30222331504338,62.155213167388894
1975-09-01,53.497891797684446,14.12176605895128,21.69843183697398,138.66653553959807,36.603617624801714,56.242335321436556
1975-10-01,25.071291833014566,9.878555718641284,19.271965789365478,67.15094804554622,26.458723636808816,51.6180331702365
1975-11-01,34.88994023569542,7.837389195827257,10.362407798282977,90.43472509092253,20.31451279558425,26.859361013149474
1975-12-01,27.035132392670786,15.769920679066121,8.585471230842534,72.41089860052944,42.2381555468107,22.995326144688644
1976-01-01,26.393619775098706,10.618088851844092,24.575261260682364,70.69267120562438,28.439489180779216,65.82237976061164
1976-02-01,16.47547789418131,15.299811542761796,19.099705661373285,41.280957411660694,38.33520780154396,47.8562225051369
1976-03-01,39.382573359195874,8.469803444387237,22.337671237571172,105.48228448527021,22.685521545446775,59.82921864271063
1976-04-01,35.10716092915446,13.69824162967708,16.6674023272259,90.99776112836837,35.50584230412299,43.20190683216954
1976-05-01,17.059150049999573,14.521430920825374,10.1115474013231,45.69122749391886,38.89420057833868,27.082768559703794
1976-06-01,26.14585856946446,6.8291765891588305,10.253344259645907,67.77006541205188,17.70122571909969,26.57666832100219
1976-07-01,51.33063543866615,11.38566845110273,20.340175170121483,137.48397395892343,30.49537437943355,54.47912517565338
1976-08-01,24.582475626678896,8.150634831023588,15.745506108190328,65.84170271849676,21.83066033141358,42.172763560176975
1976-09-01,20.795794883648924,7.013999527564284,11.609445080606061,53.902700338418015,18.180286775446625,30.091681648930912
1976-10-01,34.57811041110252,21.839363718239124,16.848701841345864,92.614010925097,58.494551782931666,45.127563011860765
1976-11-01,54.42601816442403,11.157661519595568,9.155760867352413,141.07223908218708,28.920658658791712,23.731732168177455
1976-12-01,24.682210860460017,18.957991133674156,18.47548523445918,66.10883356865611,50.77708345243286,49.48473965197547
1977-01-01,41.885421896235144,10.074250476220222,12.841881279831759,112.18591400687622,26.982872475508238,34.39569481990139
1977-02-01,45.4647846131487,16.904043555582867,22.356063811469387,109.98840693612934,40.89426216966607,54.083789572706735
1977-03-01,24.50550175969599,18.163645758234985,13.586515260624328,65.63553591316973,48.64950879885658,36.3901224740562
1977-04-01,44.12865394447438,15.530219849725508,16.19396268347242,114.38147102407758,40.25432985048852,41.974751275560514
1977-05-01,29.711325308770128,13.545219016802534,8.209169718345812,79.57881370700991,36.279514614603904,21.987440173617422
1977-06-01,40.29223322374318,12.589454626356297,9.30404398030206,104.43746851594231,32.63186639151552,24.116081996942942
1977-07-01,40.34118843043579,11.581892264687925,15.064884015320327,108.04983909207924,31.020940241740135,40.349785346633965
1977-08-01,36.43098736299034,20.87246630796521,16.638899024908223,97.5767565530333,55.904813759254026,44.565627148314185
1977-09-01,18.61159080217633,19.289910524603666,18.800369866147467,48.24124335924105,49.999448079772705,48.73055869305423
1977-10-01,48.41209982356952,21.4404305706642,13.249926416767458,129.6669681674486,57.426049240467,35.48860291466996
1977-11-01,27.83120259886943,7.988755575768716,20.509673950277765,72.13847713626957,20.706854452392513,53.161074879119965
1977-12-01,22.46074041599417,17.69387960325831,23.482203149405684,60.15884713019879,47.39128712936705,62.89473291536819
1978-01-01,16.631005662190557,21.013447309136605,22.037317800080295,44.54448556561119,56.282417272791484,59.024751995735066
1978-02-01,38.63571772752967,8.899729058650562,8.71313885627043,93.4675283264398,21.530224538687442,21.078825521089424
1978-03-01,42.1025744736913,7.06394027786844,16.64912505064092,112.76753547033478,18.92005764024283,44.593016535636636
1978-04-01,15.663513157114245,17.857930388640945,9.888743211527148,40.599826103240126,46.28775556735732,25.631622404278364
1978-05-01,35.48372233197124,15.19156981087859,12.356810285525494,95.03960189395175,40.68910058145721,33.09648066875148
1978-06-01,24.059831007917516,19.46926042813235,25.759926678808636,62.3630819725222,50.46432302971905,66.76972995147199
1978-07-01,40.806911616377995,8.236358026020632,10.564919772227238,109.29723207330682,22.06026133689366,28.297081117933434
1978-08-01,21.97465716019966,18.724276989758245,16.97998676212441,58.85692173787877,50.15110348936848,45.479196543674014
1978-09-01,42.63750952409864,9.226037120763912,19.126803217726142,110.51642468646368,23.913888217020062,49.57667394034616
1978-10-01,30.469413852021496,8.618495085851272,20.644369469793872,81.60927806125439,23.083777237944044,55.29387918789591
1978-11-01,52.46919954946938,8.628252766895887,18.073676302764454,136.00016523222462,22.364431171794138,46.84696897676547
1978-12-01,20.50083776583973,19.033195523702112,8.175875253545305,54.90944387202513,50.97851089068373,21.89826427909574
1979-01-01,28.642654042010342,16.6431555311392,13.876303548391853,76.7164845861205,44.57702777460323,37.16629142401274
1979-02-01,19.538940849623565,14.36904679630591,17.318809580924807,47.26860570340932,34.76159800962325,41.89766413817329
1979-03-01,51.98774473114251,11.74128774597604,9.581596984607,139.2439754878921,31.447865098822223,25.66334936357139
1979-04-01,50.09357413523924,20.035208653009732,14.311284761765254,129.8425441585401,51.93126082860123,37.094850102495535
1979-05-01,25.317665108606224,12.279121718762166,8.597655958244598,67.8108342268909,32.888399611532584,23.02796171856233
1979-06-01,41.39936184136716,19.06559103154523,9.414412948790373,107.30714589282368,49.41801195376524,24.402158363264643
1979-07-01,47.688888008048636,13.026158537123495,15.144618971628729,127.72991764075746,34.889263025831575,40.56334745361038
1979-08-01,37.2080324639785,12.031110870798521,10.388883572775086,99.65799415152001,32.22412735634676,27.82558576132079
1979-09-01,36.18602313424026,13.402876570713703,18.215735268708045,93.79417196395076,34.74025607128992,47.21518581649126
1979-10-01,24.67409163601807,10.822045986626273,20.41036944447078,66.08708703791079,28.98576797057981,54.667133520070536
1979-11-01,18.72411071223597,17.961750082820018,22.41056058396349,48.532894966115634,46.55685621466949,58.08817303363337
1979-12-01,50.88863031813307,14.043526241479666,11.602704396406581,136.30010744408762,37.61418068517914,31.076683455335385
1980-01-01,51.016722286533216,9.715403122349077,11.014686480663256,136.64318897225058,26.02173572289977,29.501736269808465
1980-02-01,40.32405829093072,20.393193172393097,9.882221126019205,101.035960453756,51.09718481274815,24.76089325335372
1980-03-01,28.561191641948028,12.142259541971383,19.45574449178546,76.49829569379361,32.52182795721615,52.110266046798166
1980-04-01,28.968382984506434,14.696845777823818,20.71656307676422,75.08604869584067,38.09422425611933,53.697331494972865
1980-05-01,44.038227154809576,20.50355377543275,8.568550606861557,117.95198761144195,54.916718432119076,22.950005945417992
1980-06-01,50.884410398103086,15.987807934623874,24.85182043238642,131.8923917518832,41.44039816654508,64.4159185607456
1980-07-01,50.48345697060469,7.870368651333825,8.935483105726503,135.2148911500676,21.079995395732517,23.932797950377864
1980-08-01,46.19502183430495,21.0373139778156,17.743334035419267,123.72874648100239,56.346341758181296,47.52374588046697
1980-09-01,40.68126584617151,16.043328849142686,20.763089350116495,105.44584107327657,41.58430837697784,53.81792759550195
1980-10-01,18.365598599801952,11.358489834513378,23.67744422742954,49.190419289709546,30.42257917276063,63.417666618747276
1980-11-01,21.465148563784552,8.228353162614196,20.8535647783837,55.63766507732956,21.327891397495996,54.052439905570544
1980-12-01,50.94216754108317,18.704403028324734,22.431105495256254,136.44350154203718,50.097873071064974,60.07947295849435
1981-01-01,39.2571623863836,15.921164094856216,14.110103465770509,105.14638373568982,42.643245911662895,37.79250112271973
1981-02-01,15.367882064665185,14.535377471621144,22.66685204743722,37.177980290838015,35.16398517934587,54.83564847316012
1981-03-01,19.058861714641285,20.302281328815322,9.442067234924153,51.04725521649522,54.37763031109896,25.289632882020854
1981-04-01,41.54007076432223,18.617555379592492,24.1066998090895,107.67186342112322,48.25670354390374,62.48456590515998
1981-05-01,15.202463353848747,8.426798075724019,17.85666277076725,40.71827784694848,22.570335966019208,47.82728556522301
1981-06-01,21.432322056699945,10.987553084728772,22.711359859324887,55.552578770966264,28.479737595616978,58.8678447553701
1981-07-01,36.949351574663446,9.975826237031452,16.141729121329405,98.96514325757856,26.71925299326504,43.234007278568676
1981-08-01,42.67580790770773,17.90314068116283,19.58439851353745,114.30288390000439,47.95177200042652,52.45485297865871
1981-09-01,41.07845038010402,6.53651895577247,17.475247896850036,106.47534338522962,16.942657133362246,45.2958425486353
1981-10-01,23.970772378422392,15.118234957941064,21.168611391595974,64.20331673836654,40.49268051134935,56.698008751250654
1981-11-01,43.48716885390144,18.19933897185105,9.469339676550613,112.71874166931252,47.17268661503792,24.54452844161919
1981-12-01,24.489963499872005,20.02825018818799,9.086337511830148,65.59391823805717,53.64366530404271,24.33684639168587
1982-01-01,28.01598792637071,11.47330797945452,12.447858212182636,75.0380220619913,30.730108092170983,33.34034343550998
1982-02-01,44.85965620472096,19.140116874752206,10.87180424203739,108.52448029046094,46.303770743400534,26.301068822336855
1982-03-01,40.98531596188859,7.770107791283316,23.692104198659628,109.7750702723224,20.811456708173232,63.45693188568995
1982-04-01,48.96893641976712,19.54323666775229,11.945851772444797,126.92748320003636,50.65606944281393,30.963647794176914
1982-05-01,41.30451569201374,8.039818597311719,25.565574604744363,110.63001482948961,21.533850131039706,68.4748350213473
1982-06-01,37.73234413341886,12.356596648965876,14.064124251879923,97.80223599382168,32.02829851411955,36.45421006087276
1982-07-01,18.7469907131237,18.756725852472858,11.278122482396586,50.21193992603052,50.2380145232633,30.207323256851012
1982-08-01,29.70863212237734,8.39867883758038,22.214573128564624,79.57160027657548,22.495021398575286,59.499512667547485
1982-09-01,25.608094707269018,9.668022323722264,19.85673995901577,66.37618148124129,25.05951386308811,51.46866997376887
1982-10-01,24.75958573516334,17.55604109428906,16.967522896156503,66.3160744330615,47.02210046694382,45.44581332506557
1982-11-01,53.920422190097824,17.52058458473719,17.996543916877364,139.76173431673357,45.41335524363879,46.64704183254612
1982-12-01,30.723908986670416,16.258362126164755,20.94563200890075,82.29091782989805,43.54639711871968,56.100780772639766
1983-01-01,50.681862207084535,17.1031751114736,12.112185343963377,135.7462997354552,45.80914421857089,32.441277225271506
1983-02-01,40.245545039890516,14.683591093561539,25.934010489021354,97.36202256050312,35.52254357354407,62.739558175040465
1983-03-01,46.79245214166593,10.028784942511244,25.546276918642096,125.32890381623803,26.861097590022112,68.42314809889099
1983-04-01,35.10548372420769,11.531135896062711,19.705862354244864,90.99341381314632,29.888704242594542,51.07759522220269
1983-05-01,38.07615538505436,8.90556346882281,11.591764116724612,101.9831745833296,23.852661194895013,31.0473810102352
1983-06-01,34.70070775275455,20.53520898133805,20.244108363763246,89.94423449513981,53.22726167962823,52.472728878874335
1983-07-01,22.80971951192178,15.334268716257927,9.299571361625166,61.0935527407313,41.07130532962523,24.907971934976842
1983-08-01,43.89808461046022,12.413622668218238,8.551745039704508,117.57662982065665,33.248646954555724,22.904993914344555
1983-09-01,26.23089449763423,13.392092858306123,12.638291993201847,67.99047853786793,34.712304688729475,32.758452846379186
1983-10-01,15.972638657258154,21.156533433789043,16.327213221307694,42.781115379600244,56.66565914906058,43.730807891950526
1983-11-01,40.81889183628671,8.453622449857283,23.62890509735085,105.80256763965514,21.91178939003008,61.2461220123334
1983-12-01,22.084427176281956,15.379677312268756,21.089043255793545,59.150929748953594,41.19292771318063,56.48489345631743
1984-01-01,52.61834337411657,14.094218862151456,21.36871738159966,140.9329708932338,37.74995580038646,57.23397263487652
1984-02-01,53.157143080103495,15.783267766954365,15.658880020065357,133.1905377015073,39.54655571688086,39.23488977827576
1984-03-01,51.59457560881794,6.289762941133448,14.226829865845332,138.19091131065798,16.84650106153183,38.10514111268014
1984-04-01,29.806348010217775,19.953982543106424,14.67869773372285,77.25805404248447,51.72072275173185,38.04718452580963
1984-05-01,15.618264661154697,20.9138925197378,25.77769214724904,41.83196006843674,56.01576972486572,69.04297064719184
1984-06-01,52.132742503509014,15.042130937427343,8.721965445424685,135.12806856909538,38.98920338981167,22.607334434540785
1984-07-01,32.12736593269257,17.146413182030276,23.606566930204075,86.04993691412378,45.924953066749886,63.22782886585859
1984-08-01,53.666192761746785,20.75999009883673,18.41615735430308,143.7395306930626,55.6035574807243,49.32583585776537
1984-09-01,53.54479908357011,17.315818149014376,15.89507754541263,138.78811922461372,44.882600642245265,41.200040997709536
1984-10-01,49.120378218694405,8.440624686628182,21.05463788747246,131.5640210209511,22.607369160664923,56.392742117806236
1984-11-01,26.77795568278343,15.22061376266901,16.76004094564465,69.40846112977465,39.45183087283807,43.442026131110936
